BJD - 2454833, Corrected Flux
2367.967716507, 0.905101595,
2367.988148099, 0.914431101,
2368.008579791, 0.915306413,
2368.029011583, 0.914758536,
2368.049443175, 0.915326666,
2368.069874967, 0.915824084,
2368.090306659, 0.916201190,
2368.110738252, 0.916054719,
2368.131170044, 0.918516285,
2368.151601737, 0.919102096,
2368.172033330, 0.916781910,
2368.192465123, 0.913074122,
2368.212896816, 0.911282504,
2368.233328509, 0.910143634,
2368.253760203, 0.909175101,
2368.274191897, 0.907802297,
2368.294623590, 0.907368388,
2368.315055284, 0.907238301,
2368.355918673, 0.901737122,
2368.376350367, 0.900647286,
2368.396782161, 0.898905545,
2368.417213756, 0.902466435,
2368.437645451, 0.905433554,
2368.458077246, 0.901416886,
2368.478508941, 0.899976939,
2368.498940536, 0.901266139,
2368.519372332, 0.902281202,
2368.539804027, 0.903061813,
2368.560235623, 0.905295021,
2368.601099115, 0.904503141,
2368.621530911, 0.907433311,
2368.641962508, 0.908163067,
2368.662394204, 0.905842218,
2368.682826001, 0.906292600,
2368.703257597, 0.906609409,
2368.723689294, 0.908385921,
2368.744121092, 0.908615448,
2368.764552689, 0.912038700,
2368.784984486, 0.915311790,
2368.805416184, 0.912271966,
2368.846279579, 0.904957187,
2368.866711277, 0.899272790,
2368.887142876, 0.911066399,
2368.907574674, 0.912386288,
2368.928006372, 0.913903870,
2368.948438171, 0.914701071,
2368.968869770, 0.916049954,
2368.989301469, 0.916920763,
2369.009733168, 0.917217720,
2369.030164867, 0.914749097,
2369.050596567, 0.913752573,
2369.071028266, 0.913238091,
2369.091459966, 0.913381172,
2369.111891766, 0.910345112,
2369.132323366, 0.913541470,
2369.152755066, 0.912707434,
2369.173186866, 0.908011762,
2369.193618567, 0.905173038,
2369.214050167, 0.904535495,
2369.234481968, 0.903410061,
2369.254913669, 0.903835257,
2369.275345370, 0.904012230,
2369.295777072, 0.905627700,
2369.357072177, 0.900430451,
2369.377503878, 0.900243292,
2369.397935681, 0.902517413,
2369.418367283, 0.901617401,
2369.438799085, 0.903796230,
2369.459230788, 0.907399516,
2369.479662391, 0.909542096,
2369.500094193, 0.909082520,
2369.520525897, 0.907132675,
2369.540957500, 0.907086716,
2369.581821007, 0.907025449,
2369.602252710, 0.908653407,
2369.622684414, 0.908711529,
2369.643116118, 0.909656497,
2369.663547822, 0.910177920,
2369.683979527, 0.912388632,
2369.704411231, 0.911566500,
2369.724842936, 0.914519153,
2369.745274641, 0.910510046,
2369.765706446, 0.896086086,
2369.786138051, 0.900486324,
2369.827001562, 0.917128237,
2369.847433267, 0.916534373,
2369.867864873, 0.916557540,
2369.888296679, 0.915317389,
2369.908728385, 0.914864784,
2369.929160092, 0.914322576,
2369.949591798, 0.914323105,
2369.970023505, 0.913281450,
2369.990455311, 0.915752165,
2370.010886918, 0.916190460,
2370.031318626, 0.913737564,
2370.072182040, 0.903693715,
2370.092613748, 0.905266083,
2370.113045556, 0.905122371,
2370.133477164, 0.903644027,
2370.153908972, 0.902604018,
2370.174340680, 0.904411421,
2370.194772289, 0.903742026,
2370.215204097, 0.900416601,
2370.235635806, 0.900481258,
2370.256067515, 0.900224020,
2370.276499224, 0.901711980,
2370.296930933, 0.902883171,
2370.317362743, 0.903447881,
2370.337794353, 0.907664830,
2370.358226062, 0.910064842,
2370.378657772, 0.908298123,
2370.399089482, 0.907012581,
2370.419521193, 0.907305778,
2370.439952903, 0.909015705,
2370.460384614, 0.909195523,
2370.480816425, 0.911255667,
2370.501248136, 0.912033277,
2370.521679747, 0.914514047,
2370.562543270, 0.911661602,
2370.582974881, 0.912311307,
2370.603406693, 0.912402848,
2370.623838405, 0.913452979,
2370.644270217, 0.912075021,
2370.664701830, 0.903372501,
2370.685133542, 0.898310585,
2370.705565355, 0.909073860,
2370.725996968, 0.916308234,
2370.746428681, 0.916527611,
2370.766860494, 0.917235568,
2370.807723921, 0.915948158,
2370.828155635, 0.918307038,
2370.848587249, 0.918275349,
2370.869019063, 0.914812358,
2370.889450777, 0.914444237,
2370.909882392, 0.912745232,
2370.930314206, 0.912397023,
2370.950745921, 0.909939824,
2370.971177636, 0.912574942,
2370.991609351, 0.912711562,
2371.012041067, 0.908189879,
2371.052904498, 0.906447097,
2371.073336214, 0.905118828,
2371.093767930, 0.902593295,
2371.114199646, 0.901449994,
2371.134631462, 0.900267990,
2371.155063079, 0.900959394,
2371.175494795, 0.902132393,
2371.195926612, 0.905739586,
2371.216358329, 0.909043354,
2371.236789947, 0.907412510,
2371.257221764, 0.905620340,
2371.298085299, 0.909279296,
2371.318516917, 0.909921358,
2371.338948636, 0.909867823,
2371.359380454, 0.909940024,
2371.379812072, 0.910787201,
2371.400243791, 0.910858843,
2371.420675610, 0.910858857,
2371.441107229, 0.910786130,
2371.461539048, 0.911196404,
2371.481970768, 0.912335870,
2371.502408146, 0.913219278,
2371.522834181, 0.913322756,
2371.543265901, 0.913416197,
2371.563697521, 0.914369556,
2371.584129341, 0.900854192,
2371.604561062, 0.901640939,
2371.624992882, 0.916951150,
2371.645424503, 0.918562892,
2371.665856224, 0.917786192,
2371.686288046, 0.916596024,
2371.706719667, 0.916694385,
2371.727151389, 0.917173688,
2371.747583210, 0.916489705,
2371.788446554, 0.915847709,
2371.808878377, 0.912614446,
2371.829310099, 0.912466158,
2371.849741822, 0.912179647,
2371.870173545, 0.910366262,
2371.890605268, 0.908034865,
2371.911037091, 0.909592348,
2371.931468714, 0.909127448,
2371.951900438, 0.908333795,
2371.972332262, 0.905462707,
2371.992763886, 0.902519770,
2372.033627434, 0.900931279,
2372.054059059, 0.902764030,
2372.074490883, 0.906354098,
2372.094922508, 0.907663020,
2372.115354233, 0.907031524,
2372.135786059, 0.907173959,
2372.156217684, 0.908271334,
2372.176649510, 0.910197807,
2372.197081236, 0.910256998,
2372.217512862, 0.911076943,
2372.237944688, 0.912100092,
2372.278808141, 0.908586461,
2372.299239867, 0.913774335,
2372.319671594, 0.913768845,
2372.340103422, 0.906717058,
2372.360535049, 0.908805654,
2372.380966776, 0.912571867,
2372.401398604, 0.913559705,
2372.421830332, 0.908418301,
2372.442261960, 0.909951990,
2372.462693788, 0.914512349,
2372.483125517, 0.910244209,
2372.503557245, 0.899138981,
2372.523988974, 0.906236536,
2372.544420703, 0.918325817,
2372.564852433, 0.919342800,
2372.585284162, 0.919792343,
2372.605715892, 0.920782853,
2372.626147721, 0.919670448,
2372.646579351, 0.919005385,
2372.667011181, 0.918449450,
2372.687442812, 0.918772063,
2372.707874542, 0.918445216,
2372.728306373, 0.915632911,
2372.769169735, 0.909645715,
2372.789601566, 0.911567112,
2372.810033198, 0.908673958,
2372.830465030, 0.904956428,
2372.850896762, 0.901808279,
2372.871328394, 0.904047777,
2372.891760226, 0.903751998,
2372.912191959, 0.899771885,
2372.932623591, 0.899277289,
2372.953055424, 0.901288182,
2372.973487157, 0.904235124,
2372.993918990, 0.908017219,
2373.014350624, 0.908898348,
2373.034782358, 0.907325591,
2373.055214191, 0.908484890,
2373.075645925, 0.910618106,
2373.096077560, 0.910294869,
2373.116509394, 0.911203905,
2373.136941129, 0.911809951,
2373.157372864, 0.914258270,
2373.177804599, 0.914660569,
2373.198236334, 0.911716784,
2373.218668169, 0.912395189,
2373.279963377, 0.906979531,
2373.300395013, 0.908890026,
2373.320826849, 0.910989866,
2373.341258486, 0.913023981,
2373.361690223, 0.911673618,
2373.382122060, 0.912954858,
2373.402553697, 0.903668925,
2373.422985434, 0.900157082,
2373.443417272, 0.911791478,
2373.463848910, 0.918138756,
2373.484280748, 0.914676547,
2373.504712486, 0.916138118,
2373.525144124, 0.917530230,
2373.545575963, 0.918520176,
2373.566007702, 0.915291396,
2373.586439341, 0.910771477,
2373.606871180, 0.911898776,
2373.627302919, 0.913684494,
2373.647734759, 0.913188346,
2373.668166399, 0.914200155,
2373.688598139, 0.913381100,
2373.709029979, 0.910712941,
2373.729461619, 0.908191786,
2373.749893360, 0.907098866,
2373.770325201, 0.906480586,
2373.790756942, 0.907832210,
2373.811188583, 0.906969972,
2373.831620424, 0.906119567,
2373.852052166, 0.906109204,
2373.872483908, 0.905556547,
2373.892915650, 0.906128860,
2373.913347392, 0.909186958,
2373.933779234, 0.910455573,
2373.954210877, 0.909808711,
2373.995074463, 0.912024901,
2374.015506106, 0.909958505,
2374.035937950, 0.911174620,
2374.056369593, 0.912792017,
2374.076801337, 0.913689635,
2374.097233181, 0.913344493,
2374.117664826, 0.913703725,
2374.138096570, 0.913758532,
2374.158528415, 0.915346955,
2374.178960060, 0.917099371,
2374.199391905, 0.915334146,
2374.240255296, 0.909918424,
2374.260687141, 0.912662390,
2374.281118887, 0.913273235,
2374.301550633, 0.910268930,
2374.321982380, 0.896828873,
2374.342414126, 0.900468151,
2374.362845973, 0.917405158,
2374.383277620, 0.917966508,
2374.403709367, 0.913551614,
2374.424141214, 0.914822218,
2374.444572962, 0.918465302,
2374.465004610, 0.913247872,
2374.485436458, 0.912155740,
2374.505868206, 0.913065101,
2374.526299954, 0.917178142,
2374.546731703, 0.916568669,
2374.567163452, 0.913366280,
2374.587595301, 0.911406885,
2374.608026950, 0.910134281,
2374.628458700, 0.910232586,
2374.648890549, 0.908321890,
2374.669322199, 0.907310086,
2374.689754049, 0.906659895,
2374.730617450, 0.906316003,
2374.751049301, 0.908453955,
2374.771480952, 0.906792008,
2374.791912703, 0.904535076,
2374.812344554, 0.906346079,
2374.832776206, 0.909290281,
2374.853208058, 0.909691430,
2374.873639810, 0.910203497,
2374.894071462, 0.910807082,
2374.914503315, 0.912447617,
2374.934935067, 0.913577663,
2374.975798573, 0.912435789,
2374.996230327, 0.912511092,
2375.016662180, 0.914203363,
2375.037093834, 0.914162459,
2375.057525588, 0.914682859,
2375.077957442, 0.915297086,
2375.098389196, 0.915694200,
2375.118820951, 0.918546461,
2375.139252706, 0.918733907,
2375.159684461, 0.917337201,
2375.180116216, 0.918016947,
2375.241411583, 0.897781920,
2375.261843239, 0.905823365,
2375.282275095, 0.919571568,
2375.302706852, 0.915165086,
2375.323138508, 0.912266345,
2375.343570366, 0.914635079,
2375.364002023, 0.915703662,
2375.384433780, 0.916925213,
2375.404865638, 0.917990706,
2375.425297396, 0.917794976,
2375.445729154, 0.915026474,
2375.466160912, 0.912610743,
2375.486592570, 0.911499356,
2375.507024429, 0.909694281,
2375.527456188, 0.910013481,
2375.547887847, 0.908411918,
2375.568319706, 0.906560005,
2375.588751466, 0.905949589,
2375.609183326, 0.906227079,
2375.629614986, 0.907263160,
2375.650046746, 0.907723100,
2375.670478607, 0.904666980,
2375.711342028, 0.906354333,
2375.731773889, 0.908661850,
2375.752205551, 0.908787882,
2375.772637412, 0.908349311,
2375.793069174, 0.908581763,
2375.813500936, 0.909667044,
2375.833932698, 0.911506137,
2375.854364461, 0.911953671,
2375.874796223, 0.912185525,
2375.895228086, 0.912380995,
2375.915659750, 0.913089712,
2375.956523376, 0.915817798,
2375.976955040, 0.914533505,
2375.997386904, 0.913937677,
2376.017818669, 0.915498776,
2376.038250333, 0.917504915,
2376.058682198, 0.917531392,
2376.079113863, 0.918281344,
2376.099545628, 0.919006690,
2376.119977493, 0.919123773,
2376.140409159, 0.907178856,
2376.160841025, 0.900775357,
2376.201704457, 0.921675272,
2376.222136323, 0.922080151,
2376.242568090, 0.920213359,
2376.262999757, 0.917877251,
2376.283431624, 0.917130954,
2376.303863392, 0.917660278,
2376.324295259, 0.915495546,
2376.344726927, 0.913812424,
2376.365158695, 0.911935098,
2376.385590563, 0.910234876,
2376.406022232, 0.910158616,
2376.446885870, 0.907189776,
2376.467317639, 0.905007724,
2376.487749408, 0.903936148,
2376.508181178, 0.903430581,
2376.528612948, 0.903994114,
2376.549044718, 0.905998985,
2376.569476488, 0.903765936,
2376.589908259, 0.901361050,
2376.610340130, 0.904297658,
2376.630771801, 0.910635515,
2376.651203672, 0.918166141,
2376.692067115, 0.902420261,
2376.712498987, 0.904575054,
2376.732930660, 0.906359409,
2376.753362432, 0.908481182,
2376.773794305, 0.909131583,
2376.794225978, 0.909989434,
2376.814657851, 0.911591522,
2376.835089624, 0.911561599,
2376.855521298, 0.912441257,
2376.875953171, 0.912861541,
2376.896384945, 0.916222141,
2376.937248494, 0.915176871,
2376.957680269, 0.914627462,
2376.978112144, 0.917427809,
2376.998543819, 0.918018818,
2377.018975595, 0.919021683,
2377.039407470, 0.915822016,
2377.059839146, 0.901518937,
2377.080270922, 0.906734201,
2377.100702799, 0.914419134,
2377.121134575, 0.916494091,
2377.141566352, 0.916988453,
2377.182429907, 0.917726512,
2377.202861684, 0.915734982,
2377.223293462, 0.912265657,
2377.243725240, 0.911512280,
2377.264157118, 0.910555047,
2377.284588797, 0.907897660,
2377.305020675, 0.903640147,
2377.325452455, 0.904387161,
2377.345884134, 0.903967929,
2377.366316013, 0.903130869,
2377.386747793, 0.900677029,
2377.407179473, 0.902466008,
2377.427611353, 0.902878056,
2377.468474914, 0.902807624,
2377.488906695, 0.903516102,
2377.509338376, 0.902569518,
2377.529770257, 0.902652872,
2377.550202039, 0.906121661,
2377.570633720, 0.909440565,
2377.591065602, 0.908315491,
2377.611497385, 0.904472127,
2377.631929267, 0.905731084,
2377.672792733, 0.909392717,
2377.693224616, 0.907407925,
2377.713656300, 0.909201394,
2377.734088084, 0.911658438,
2377.754519967, 0.911291325,
2377.774951752, 0.912655678,
2377.795383536, 0.915113015,
2377.815815321, 0.916293577,
2377.836247106, 0.915649484,
2377.856678891, 0.917161389,
2377.877110676, 0.917637566,
2377.917974348, 0.903134472,
2377.938406034, 0.915880157,
2377.958837921, 0.913640612,
2377.979269707, 0.905534843,
2377.999701394, 0.911218861,
2378.020133281, 0.919571763,
2378.040565068, 0.916765551,
2378.060996756, 0.918119565,
2378.081428644, 0.915570752,
2378.101860332, 0.913463445,
2378.122292220, 0.913793615,
2378.142724009, 0.911834239,
2378.163155698, 0.910128157,
2378.183587587, 0.909787210,
2378.204019376, 0.907889044,
2378.224451066, 0.905674808,
2378.244882955, 0.905019393,
2378.265314745, 0.903581971,
2378.285746636, 0.903796908,
2378.306178326, 0.907380074,
2378.326610117, 0.902162062,
2378.347042008, 0.899648805,
2378.367473699, 0.899892620,
2378.408337383, 0.901908742,
2378.428769075, 0.899231044,
2378.449200967, 0.901152736,
2378.469632759, 0.904178018,
2378.490064552, 0.904114225,
2378.510496345, 0.907227003,
2378.530928138, 0.908537072,
2378.551359932, 0.908351779,
2378.571791726, 0.909685775,
2378.592223520, 0.910566833,
2378.612655414, 0.910854141,
2378.653518903, 0.911925124,
2378.673950798, 0.911318338,
2378.694382593, 0.914186327,
2378.714814289, 0.914365399,
2378.735246184, 0.915165178,
2378.755677880, 0.916010665,
2378.776109777, 0.916753364,
2378.796541573, 0.918971895,
2378.816973270, 0.924281655,
2378.837405167, 0.920184112,
2378.857836964, 0.916149497,
2378.898700559, 0.899312266,
2378.919132357, 0.911857189,
2378.939564256, 0.916392852,
2378.959995954, 0.917541824,
2378.980427753, 0.915777097,
2379.000859652, 0.915328794,
2379.021291351, 0.915242706,
2379.041723150, 0.912584611,
2379.062155050, 0.910460152,
2379.082586750, 0.908334000,
2379.103018650, 0.907568254,
2379.143882252, 0.905501465,
2379.164314053, 0.903331208,
2379.184745854, 0.901729231,
2379.205177655, 0.899119243,
2379.225609457, 0.899520009,
2379.246041259, 0.901291997,
2379.266473162, 0.901199347,
2379.286904964, 0.898959956,
2379.307336667, 0.898628603,
2379.327768570, 0.901278654,
2379.348200373, 0.901747526,
2379.368632077, 0.901969597,
2379.389063981, 0.903710620,
2379.409495785, 0.906757087,
2379.429927489, 0.907589000,
2379.450359394, 0.907425274,
2379.470791098, 0.908750572,
2379.491223003, 0.909530549,
2379.511654809, 0.910841490,
2379.532086514, 0.911203734,
2379.552518420, 0.914442471,
2379.572950226, 0.917010560,
2379.593381933, 0.914826015,
2379.634245646, 0.919028953,
2379.654677553, 0.915614031,
2379.675109261, 0.917235979,
2379.695541069, 0.917036272,
2379.715972976, 0.918524096,
2379.736404685, 0.920935649,
2379.756836493, 0.921168636,
2379.777268402, 0.916563381,
2379.797700211, 0.902273148,
2379.818132020, 0.903033174,
2379.838563829, 0.917044305,
2379.879427449, 0.917792552,
2379.899859259, 0.914513043,
2379.920291070, 0.914404705,
2379.940722981, 0.913469731,
2379.961154692, 0.909873891,
2379.981586603, 0.909115684,
2380.002018415, 0.908622632,
2380.022450127, 0.906017171,
2380.042882039, 0.903547795,
2380.063313851, 0.902488346,
2380.083745563, 0.901204065,
2380.124609190, 0.899372675,
2380.145041103, 0.899805367,
2380.165472917, 0.899213950,
2380.185904630, 0.900660618,
2380.206336545, 0.902564888,
2380.226768359, 0.902834507,
2380.247200074, 0.901794676,
2380.267631989, 0.902350903,
2380.288063804, 0.904456737,
2380.308495720, 0.905565271,
2380.328927435, 0.910946333,
2380.369791168, 0.909203159,
2380.390222884, 0.909174403,
2380.410654701, 0.907645685,
2380.431086618, 0.910713132,
2380.451518336, 0.912634584,
2380.471950253, 0.911913964,
2380.492382071, 0.914699967,
2380.512813889, 0.916129243,
2380.533245708, 0.915773418,
2380.553677526, 0.916924739,
2380.574109345, 0.918170399,
2380.614972984, 0.919196978,
2380.635404904, 0.916113625,
2380.655836724, 0.918811609,
2380.676268444, 0.920383215,
2380.696700365, 0.909355967,
2380.717132185, 0.900602108,
2380.737563906, 0.908105189,
2380.757995828, 0.919000273,
2380.778427550, 0.918242916,
2380.798859471, 0.916285788,
2380.819291293, 0.917233923,
2380.860154939, 0.910055689,
2380.880586762, 0.909727800,
2380.901018485, 0.906718115,
2380.921450408, 0.906044868,
2380.941882232, 0.905506888,
2380.962314156, 0.902995780,
2380.982745881, 0.902204908,
2381.003177705, 0.901045501,
2381.023609630, 0.900361411,
2381.044041355, 0.903764194,
2381.064473181, 0.902357778,
2381.105336932, 0.902782982,
2381.125768758, 0.902885115,
2381.146200585, 0.902189997,
2381.166632412, 0.902216491,
2381.187064239, 0.902829793,
2381.207496066, 0.905518252,
2381.227927894, 0.911620356,
2381.248359721, 0.908941777,
2381.268791550, 0.905315961,
2381.289223478, 0.906538274,
2381.309655307, 0.909220578,
2381.350518965, 0.910421123,
2381.370950794, 0.909995731,
2381.391382524, 0.913404051,
2381.411814454, 0.913906444,
