BJD - 2454833, Corrected Flux
3326.083327027, 1.012225382,
3326.103762212, 1.014007196,
3326.124197496, 1.017074827,
3326.144632881, 1.019595613,
3326.165068064, 1.021802193,
3326.185503347, 1.022908070,
3326.205938730, 1.022186561,
3326.226373913, 1.024424427,
3326.246809195, 1.023263315,
3326.267244576, 1.024127385,
3326.287679858, 1.025424191,
3326.308115138, 1.026140308,
3326.328550418, 1.026806184,
3326.348985698, 1.026735996,
3326.369420978, 1.023980731,
3326.389856257, 1.024576981,
3326.410291535, 1.023284628,
3326.430726913, 1.021756493,
3326.451162091, 1.021744001,
3326.471597368, 1.019461857,
3326.492032745, 1.020536633,
3326.512467921, 1.021700226,
3326.532903197, 1.020818900,
3326.553338572, 1.021671158,
3326.573773747, 1.020846737,
3326.594209022, 1.019295397,
3326.614644396, 1.018392476,
3326.635079570, 1.014164940,
3326.675950216, 1.033835332,
3326.696385388, 1.028947861,
3326.716820660, 1.024680181,
3326.737256032, 1.022576854,
3326.757691303, 1.022284047,
3326.778126474, 1.021774900,
3326.798561844, 1.008604701,
3326.818997114, 1.002561699,
3326.839432283, 1.009797458,
3326.859867652, 1.015665387,
3326.880302820, 1.006197832,
3326.900738088, 1.002893102,
3326.921173456, 1.006367880,
3326.941608623, 1.005786677,
3326.962043890, 1.007967155,
3326.982479256, 1.010016039,
3327.002914421, 1.010871744,
3327.023349687, 1.010573916,
3327.043785052, 1.008954599,
3327.064220216, 1.012269990,
3327.105090844, 1.018760178,
3327.125526107, 1.019322526,
3327.166396632, 1.022493236,
3327.186831893, 1.024028677,
3327.207267055, 1.025144722,
3327.227702416, 1.025173047,
3327.248137676, 1.033011564,
3327.268572836, 1.022017937,
3327.289008196, 1.020781486,
3327.309443455, 1.021906875,
3327.329878614, 1.020120643,
3327.350313972, 1.019364244,
3327.370749230, 1.019467077,
3327.411619744, 1.034218176,
3327.432055000, 1.029490743,
3327.452490256, 1.026123337,
3327.472925512, 1.024041088,
3327.493360767, 1.022732527,
3327.513796022, 1.024438324,
3327.534231276, 1.022884624,
3327.554666529, 1.019510820,
3327.575101783, 1.019337016,
3327.595537035, 1.017982820,
3327.615972288, 1.014642160,
3327.636407540, 1.013725333,
3327.656842792, 1.009463891,
3327.677278042, 1.007319531,
3327.697713293, 1.001035103,
3327.718148543, 0.981330864,
3327.738583793, 0.978764347,
3327.759018942, 0.994336242,
3327.779454291, 0.996511051,
3327.799889539, 0.998108115,
3327.820324787, 0.999222538,
3327.840760035, 0.998863993,
3327.861195282, 0.998566890,
3327.881630528, 1.000829050,
3327.902065774, 1.004350282,
3327.922501020, 1.005537428,
3327.942936265, 1.007266381,
3327.963371610, 1.009729602,
3327.983806754, 1.010074059,
3328.004241998, 1.012191670,
3328.024677342, 1.016284359,
3328.045112484, 1.020264176,
3328.085983069, 1.024957293,
3328.106418210, 1.026969523,
3328.147288792, 1.027990338,
3328.167723932, 1.024563509,
3328.188159172, 1.022608990,
3328.208594511, 1.024810097,
3328.229029650, 1.024175945,
3328.249464888, 1.023492428,
3328.269900226, 1.023861671,
3328.290335464, 1.022543014,
3328.310770601, 1.022136881,
3328.331205937, 1.020021115,
3328.351641174, 1.017582090,
3328.372076309, 1.017161795,
3328.392511644, 1.013308220,
3328.412946879, 1.015369079,
3328.433382013, 1.011877775,
3328.453817347, 1.011357771,
3328.474252480, 1.009961255,
3328.494687713, 1.008422165,
3328.515123046, 1.008824635,
3328.535558178, 1.008337870,
3328.555993509, 1.005901430,
3328.576428740, 1.004388498,
3328.596863871, 1.002929940,
3328.617299201, 0.992973773,
3328.637734431, 0.981127600,
3328.658169660, 0.987314360,
3328.678604888, 1.000064320,
3328.699040117, 1.017212956,
3328.719475345, 1.001573198,
3328.739910572, 1.002513117,
3328.760345799, 1.004133065,
3328.780781025, 1.005028315,
3328.801216351, 1.006189586,
3328.842086702, 1.006550544,
3333.072168415, 1.015809930,
3333.092603539, 1.011694571,
3333.113038562, 1.009445520,
3333.133473786, 1.007681222,
3333.153908809, 1.006054147,
3333.194779152, 0.986162251,
3333.215214174, 0.982896682,
3333.235649294, 0.997414734,
3333.256084515, 0.997477615,
3333.276519534, 0.997224902,
3333.296954654, 0.995882717,
3333.317389872, 0.995901894,
3333.337824890, 0.996450251,
3333.358260008, 0.998787855,
3333.378695225, 1.001419792,
3333.399130342, 1.003542336,
3333.419565358, 1.004911185,
3333.440000574, 1.006416050,
3333.460435689, 1.008736533,
3333.480870703, 1.009022508,
3333.501305918, 1.009211946,
3333.521741031, 1.008968299,
3333.542176044, 1.009922289,
3333.562611257, 1.009497725,
3333.583046369, 1.009277240,
3333.603481380, 1.010156291,
3333.623916591, 1.008297556,
3333.644351702, 1.008147840,
3333.664786712, 1.006908773,
3333.685221921, 1.009097303,
3333.705657031, 1.006618610,
3333.746527247, 1.006336244,
3333.787397461, 1.008457442,
3333.807832668, 1.009397659,
3333.828267674, 1.009271291,
3333.848702779, 1.009347355,
3333.869137984, 1.020536284,
3333.889572988, 1.008843902,
3333.910008092, 1.008442201,
3333.930443196, 1.008467950,
3333.950878298, 1.009069672,
3333.971313400, 1.008641785,
3333.991748503, 1.005897737,
3334.032618604, 1.011893177,
3334.053053805, 1.010096354,
3334.073488905, 1.008120865,
3334.093924104, 0.996013567,
3334.114359103, 0.987462148,
3334.134794201, 0.990019880,
3334.155229398, 0.994955931,
3334.175664396, 0.993392048,
3334.196099492, 0.997253719,
3334.216534688, 1.000925630,
3334.236969784, 1.002013208,
3334.257404779, 1.005640051,
3334.277839974, 1.007235991,
3334.298275068, 1.008336281,
3334.318710061, 1.009380402,
3334.339145254, 1.009391576,
3334.359580347, 1.009511695,
3334.380015339, 1.010979337,
3334.400450530, 1.011972544,
3334.420885621, 1.011895739,
3334.441320611, 1.013691282,
3334.461755801, 1.011049981,
3334.482190891, 1.010748587,
3334.502625879, 1.009605588,
3334.523061068, 1.007905686,
3334.543496156, 1.010169282,
3334.563931243, 1.009139922,
3334.584366330, 1.008854630,
3334.604801416, 1.006394817,
3334.625236502, 1.006223040,
3334.645671587, 1.006699431,
3334.666106672, 1.005963677,
3334.686541756, 1.007032811,
3334.706976840, 1.009549886,
3334.727411923, 1.015009823,
3334.768282087, 1.017343541,
3334.788717169, 1.021568219,
3334.809152150, 1.022336476,
3334.829587331, 1.023648072,
3334.850022410, 1.023499180,
3334.870457390, 1.020039474,
3334.890892569, 1.014228717,
3334.911327647, 1.009622607,
3334.931762725, 1.006089731,
3334.952197803, 1.003040529,
3334.972632879, 0.999241446,
3335.013503032, 0.982981258,
3335.033938107, 0.979331075,
3335.054373182, 0.993081436,
3335.074808356, 0.998005992,
3335.095243330, 1.000162608,
3335.115678403, 1.001145183,
3335.136113575, 1.003219088,
3335.156548547, 1.003298117,
3335.176983619, 1.004231487,
3335.197418790, 1.006989249,
3335.217853761, 1.007015803,
3335.238288831, 1.008470347,
3335.258724000, 1.006641180,
3335.279158969, 1.010909566,
3335.299594038, 1.011053366,
3335.320029205, 1.012731794,
3335.340464173, 1.012531780,
3335.360899240, 1.012530356,
3335.381334406, 1.011222027,
3335.401769472, 1.009184028,
3335.422204437, 1.008321262,
3335.442639602, 1.007157859,
3335.463074666, 1.006806281,
3335.483509630, 1.006033216,
3335.503944793, 1.006877117,
3335.524379756, 1.007241286,
3335.544814817, 1.007460000,
3335.565249979, 1.008281070,
3335.585684940, 1.008514478,
3335.606120001, 1.008768428,
3335.626555160, 1.009785065,
3335.646990120, 1.009560079,
3335.667425179, 1.011881518,
3335.687860337, 1.011581599,
3335.708295295, 1.011164790,
3335.749165509, 1.022135268,
3335.769600565, 1.018160114,
3335.790035521, 1.058838124,
3335.810470676, 1.012394565,
3335.830905731, 1.008019722,
3335.851340685, 1.005747584,
3335.871775839, 1.000800275,
3335.892210892, 0.996609182,
3335.912645844, 0.986728853,
3335.933080996, 0.972879154,
3335.953516048, 0.974242929,
3335.973950999, 0.988359470,
3336.014821199, 0.990794790,
3336.035256148, 0.990578732,
3336.055691297, 0.990773327,
3336.076126345, 0.993007622,
3336.096561393, 0.998314752,
3336.116996440, 1.002687682,
3336.137431487, 1.003167871,
3336.157866533, 1.003911378,
3336.178301578, 1.005238671,
3336.198736623, 1.004191300,
3336.239606712, 1.016307191,
3336.260041755, 1.019121507,
3336.280476798, 1.019526519,
3336.300911840, 1.020562041,
3336.321346882, 1.013761556,
3336.341781924, 1.011631507,
3336.362216964, 1.009807539,
3336.382652004, 1.006939697,
3336.403086944, 1.006622685,
3336.423522083, 1.008245789,
3336.443957122, 1.008344913,
3336.464392160, 1.008050194,
3336.484827197, 1.006863839,
3336.505262234, 1.007982580,
3336.525697271, 1.005767433,
3336.546132306, 1.008410327,
3336.566567342, 1.010860141,
3336.587002377, 1.017513879,
3336.607437511, 1.015336301,
3336.627872445, 1.014777912,
3336.648307478, 1.012325251,
3336.668742610, 1.014872599,
3336.689177542, 1.009437879,
3336.730047705, 1.010374329,
3336.750482636, 1.011047332,
3336.770917665, 1.010228942,
3336.791352795, 1.008781829,
3336.811787724, 1.008200180,
3336.832222852, 0.989640331,
3336.852657880, 0.977766723,
3336.873092807, 0.985100468,
3336.893527934, 0.994109462,
3336.913962960, 0.992741617,
3336.934397986, 0.992654660,
3336.975268035, 1.006403297,
3336.995703059, 1.010190013,
3337.016138083, 1.012889853,
3337.036573105, 1.017321043,
3337.057008128, 1.012872585,
3337.077443149, 1.009545080,
3337.097878171, 1.014082864,
3337.118313091, 1.017219963,
3337.138748212, 1.016466843,
3337.159183231, 1.020393750,
3337.179618150, 1.018652552,
3337.200053269, 1.013988374,
3337.220488287, 1.013153340,
3337.240923204, 1.011354163,
3337.261358321, 1.008703739,
3337.281793338, 1.008211673,
3337.302228353, 1.004781062,
3337.322663368, 1.006363931,
3337.343098383, 1.007564311,
3337.363533397, 1.006184748,
3337.383968411, 1.006912078,
3337.404403424, 1.008135006,
3337.424838437, 1.008213209,
3337.465708460, 1.027182725,
3337.486143471, 1.028602471,
3337.506578581, 1.021602833,
3337.527013491, 1.019809496,
3337.547448500, 1.019848483,
3337.567883609, 1.017561882,
3337.588318517, 1.014670622,
3337.608753525, 1.014977969,
3337.629188631, 1.012393611,
3337.649623538, 1.014978524,
3337.670058544, 1.012180153,
3337.690493649, 1.007374674,
3337.710928554, 1.004253487,
3337.731363558, 0.999521363,
3337.751798662, 0.982221180,
3337.772233665, 0.976207816,
3337.792668568, 0.991749683,
3337.813103670, 0.995666292,
3337.833538571, 0.995029344,
3337.853973573, 0.994573363,
3337.874408673, 0.995634051,
3337.894843573, 0.998188971,
3337.915278572, 1.001230883,
3337.956148569, 1.005057982,
3337.976583567, 1.004384286,
3337.997018664, 1.009336285,
3338.017453560, 1.011740553,
3338.037888556, 1.015979864,
3338.058323652, 1.017495615,
3338.078758547, 1.016177586,
3338.099193541, 1.016191037,
3338.119628635, 1.015198277,
3338.140063628, 1.012820761,
3338.160498521, 1.010864683,
3338.180933613, 1.012023811,
3338.201368605, 1.011670618,
3338.221803496, 1.008564296,
3338.242238586, 1.009535050,
3338.262673576, 1.012411449,
3338.283108465, 1.012373126,
3338.303543554, 1.006924151,
3338.323978542, 1.014272178,
3338.344413430, 1.023079656,
3338.364848517, 1.008921677,
3338.385283503, 1.009895592,
3338.405718490, 1.012125549,
3338.446588460, 1.022350098,
3338.467023444, 1.020543491,
3338.487458428, 1.017247630,
3338.507893411, 1.017686968,
3338.528328394, 1.014947241,
3338.548763376, 1.012353457,
3338.569198358, 1.006965239,
3338.589633339, 1.006461994,
3338.610068319, 1.004361606,
3338.630503299, 0.994591624,
3338.650938278, 0.996696449,
3338.691808235, 0.981018885,
3338.712243113, 0.996727045,
3338.732678190, 0.999071802,
3338.753113166, 0.998174318,
3338.773548043, 0.999540868,
3338.793983118, 0.999409207,
3338.814418093, 1.000506706,
3338.834853067, 1.003410341,
3338.855288041, 1.004440138,
3338.875723014, 1.006763343,
3338.896157987, 1.010154625,
3338.937027930, 1.012957070,
3338.957462901, 1.012436860,
3338.977897972, 1.012110443,
3338.998332841, 1.012697061,
3339.018767811, 1.011419096,
3339.039202879, 1.010461993,
3339.059637747, 1.009327004,
3339.080072715, 1.008731143,
3339.100507782, 1.009453247,
3339.120942648, 1.009531726,
3339.141377614, 1.012113488,
3339.182247544, 1.013295046,
3339.202682508, 1.013835566,
3339.223117572, 1.012944202,
3339.243552535, 1.016045058,
3339.263987397, 1.013892559,
3339.284422459, 1.015440696,
3339.304857421, 1.018336497,
3339.325292282, 1.019256214,
3339.345727342, 1.021319577,
3339.366162301, 1.018917018,
3339.386597161, 1.017981323,
3339.427467177, 1.013458183,
3339.447902034, 1.014060900,
3339.468337091, 1.015574069,
3339.488771948, 1.009727029,
3339.509206903, 1.007875260,
3339.529641958, 1.005387303,
3339.550076813, 1.001403287,
3339.570511867, 0.984317239,
3339.590946820, 0.977611979,
3339.611381673, 0.987099899,
3339.631816725, 0.994771550,
3339.672686629, 0.999733036,
3339.693121579, 1.001853699,
3339.713556529, 1.003715815,
3339.733991478, 1.006228307,
3339.754426427, 1.005812193,
3339.774861376, 1.005912837,
3339.795296324, 1.008032666,
3339.815731371, 1.010156348,
3339.836166217, 1.009437628,
3339.856601163, 1.011759654,
3339.877036209, 1.012998545,
3339.917905998, 1.008803287,
3339.938341042, 1.010087951,
3339.958775885, 1.010173482,
3339.979210828, 1.012291004,
3339.999645870, 1.008850696,
3340.020080711, 1.006551730,
3340.040515652, 1.010416199,
3340.060950692, 1.013622203,
3340.081385633, 1.012345336,
3340.101820472, 1.012957110,
3340.122255510, 1.013128227,
3340.142690448, 1.011083790,
3340.163125286, 1.014396374,
3340.183560323, 1.015477036,
3340.203995159, 1.016306655,
3340.224430095, 1.019518409,
3340.244865130, 1.020113572,
3340.265299965, 1.020154998,
3340.285734899, 1.018699232,
3340.326604765, 1.011470158,
3340.347039698, 1.010336642,
3340.367474729, 1.008652680,
3340.408344491, 1.003117719,
3340.428779521, 1.006350152,
3340.449214350, 1.004221145,
3340.469649279, 0.996213035,
3340.490084308, 0.983004712,
3340.510519236, 0.979458401,
3340.530954063, 0.992456830,
3340.551389089, 0.996786805,
3340.571824016, 0.996220593,
3340.592258841, 0.998196797,
3340.612693866, 1.001186050,
3340.653563614, 1.006502614,
3340.673998637, 1.009377831,
3340.694433559, 1.009698143,
3340.714868381, 1.011501060,
3340.735303403, 1.011748136,
3340.755738323, 1.009159333,
3340.776173244, 1.011772987,
3340.796608164, 1.011187345,
3340.817043083, 1.012193353,
3340.837478001, 1.013827836,
3340.857912919, 1.009889563,
3340.898782753, 1.008308423,
3340.919217670, 1.014425331,
3340.939652585, 1.015770400,
3340.960087500, 1.012513229,
3340.980522415, 1.011840775,
3341.000957328, 1.014026468,
3341.021392242, 1.014031775,
3341.041827155, 1.012726691,
3341.062262067, 1.015468562,
3341.082696878, 1.016878247,
3341.103131890, 1.017934719,
3341.144001610, 1.017051584,
3341.164436619, 1.018096958,
3341.184871528, 1.022676277,
3341.205306436, 1.026031135,
3341.225741343, 1.023533506,
3341.246176250, 1.021273098,
3341.266611157, 1.018613509,
3341.287046063, 1.014225602,
3341.307480968, 1.010171494,
3341.327915872, 1.006099799,
3341.348350876, 1.004601143,
3341.389220583, 0.993663599,
3341.409655585, 0.975434291,
3341.430090387, 0.981323567,
3341.450525288, 0.997141865,
3341.470960288, 1.001883612,
3341.491395088, 1.001600153,
3341.511829988, 1.002342382,
3341.532264986, 1.002399152,
3341.552699785, 1.002997673,
3341.573134682, 1.004399197,
3341.593569679, 1.006859131,
3341.634439372, 1.008914205,
3341.654874367, 1.006266644,
3341.675309262, 1.012316705,
3341.695744056, 1.014584808,
3341.716179049, 1.014922356,
3341.736613942, 1.013731497,
3341.757048735, 1.013314841,
3341.797918518, 1.010257950,
3341.818353408, 1.011694200,
3341.838788398, 1.010341868,
3341.879658076, 1.009881229,
3341.900093065, 1.013825359,
3341.920527852, 1.015440520,
3341.940962739, 1.015588377,
3341.961397726, 1.014936751,
3341.981832512, 1.014152980,
3342.002267497, 1.017218449,
